5.975000000000000000e+01,5.975000000000000000e+01,5.866666666666666430e+01,5.645454545454545325e+01,5.866666666666666430e+01,5.645454545454545325e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.587500000000000000e+01,5.587500000000000000e+01,4.900000000000000000e+01,4.900000000000000000e+01,5.962500000000000000e+01,5.962500000000000000e+01,5.936363636363636687e+01,5.550000000000000000e+01,5.936363636363636687e+01,5.550000000000000000e+01,5.783333333333333570e+01,5.783333333333333570e+01,5.988235294117647101e+01,5.988235294117647101e+01,6.018518518518518334e+01,6.018518518518518334e+01
5.471428571428571530e+01,5.471428571428571530e+01,5.833333333333333570e+01,5.885714285714285410e+01,5.833333333333333570e+01,5.885714285714285410e+01,6.483333333333332860e+01,6.483333333333332860e+01,5.800000000000000000e+01,5.800000000000000000e+01,6.016666666666666430e+01,6.016666666666666430e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.385714285714285410e+01,6.900000000000000000e+01,6.385714285714285410e+01,6.900000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.672727272727272663e+01,5.672727272727272663e+01,5.992000000000000171e+01,5.992000000000000171e+01
5.716666666666666430e+01,5.716666666666666430e+01,5.566666666666666430e+01,5.912500000000000000e+01,5.566666666666666430e+01,5.912500000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.772727272727272663e+01,5.772727272727272663e+01,5.775000000000000000e+01,5.775000000000000000e+01,5.766666666666666430e+01,5.766666666666666430e+01,5.450000000000000000e+01,6.200000000000000000e+01,5.450000000000000000e+01,6.200000000000000000e+01,6.225000000000000000e+01,6.225000000000000000e+01,5.878571428571428470e+01,5.878571428571428470e+01,5.864285714285714590e+01,5.864285714285714590e+01
5.439999999999999858e+01,5.439999999999999858e+01,5.488888888888888573e+01,5.679999999999999716e+01,5.488888888888888573e+01,5.679999999999999716e+01,5.725000000000000000e+01,5.725000000000000000e+01,5.614285714285714590e+01,5.614285714285714590e+01,5.650000000000000000e+01,5.650000000000000000e+01,5.933333333333333570e+01,5.933333333333333570e+01,6.500000000000000000e+01,5.700000000000000000e+01,6.500000000000000000e+01,5.700000000000000000e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.853846153846154010e+01,5.853846153846154010e+01,5.858620689655172242e+01,5.858620689655172242e+01
5.350000000000000000e+01,5.350000000000000000e+01,5.785714285714285410e+01,5.705555555555555713e+01,5.785714285714285410e+01,5.705555555555555713e+01,5.728571428571428470e+01,5.728571428571428470e+01,5.793750000000000000e+01,5.793750000000000000e+01,5.471428571428571530e+01,5.471428571428571530e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.858333333333333570e+01,6.400000000000000000e+01,5.858333333333333570e+01,6.400000000000000000e+01,4.433333333333333570e+01,4.433333333333333570e+01,5.662500000000000000e+01,5.662500000000000000e+01,5.884000000000000341e+01,5.884000000000000341e+01
5.716666666666666430e+01,5.716666666666666430e+01,5.650000000000000000e+01,5.642857142857143060e+01,5.650000000000000000e+01,5.642857142857143060e+01,5.825000000000000000e+01,5.825000000000000000e+01,5.686666666666666714e+01,5.686666666666666714e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.712500000000000000e+01,5.712500000000000000e+01,5.716666666666666430e+01,5.950000000000000000e+01,5.716666666666666430e+01,5.950000000000000000e+01,6.200000000000000000e+01,6.200000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.917857142857143060e+01,5.917857142857143060e+01
5.736363636363636687e+01,5.736363636363636687e+01,5.977777777777777857e+01,5.745000000000000284e+01,5.977777777777777857e+01,5.745000000000000284e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.844444444444444287e+01,5.844444444444444287e+01,6.100000000000000000e+01,6.100000000000000000e+01,5.984615384615384670e+01,6.400000000000000000e+01,5.984615384615384670e+01,6.400000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,5.888235294117647101e+01,5.888235294117647101e+01,5.921428571428571530e+01,5.921428571428571530e+01
5.335714285714285410e+01,5.335714285714285410e+01,5.625000000000000000e+01,5.620000000000000284e+01,5.625000000000000000e+01,5.620000000000000284e+01,5.433333333333333570e+01,5.433333333333333570e+01,5.658823529411764497e+01,5.658823529411764497e+01,5.670000000000000284e+01,5.670000000000000284e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.755555555555555713e+01,6.120000000000000284e+01,5.755555555555555713e+01,6.120000000000000284e+01,6.010000000000000142e+01,6.010000000000000142e+01,5.987500000000000000e+01,5.987500000000000000e+01,6.068965517241379359e+01,6.068965517241379359e+01
5.879999999999999716e+01,5.879999999999999716e+01,5.466666666666666430e+01,5.726666666666666572e+01,5.466666666666666430e+01,5.726666666666666572e+01,6.050000000000000000e+01,6.050000000000000000e+01,5.661538461538461320e+01,5.661538461538461320e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.920000000000000284e+01,5.920000000000000284e+01,6.000000000000000000e+01,5.700000000000000000e+01,6.000000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.841176470588235503e+01,5.841176470588235503e+01,5.890909090909090651e+01,5.890909090909090651e+01
5.466666666666666430e+01,5.466666666666666430e+01,5.466666666666666430e+01,5.858333333333333570e+01,5.466666666666666430e+01,5.858333333333333570e+01,6.100000000000000000e+01,6.100000000000000000e+01,5.733333333333333570e+01,5.733333333333333570e+01,5.742857142857143060e+01,5.742857142857143060e+01,6.150000000000000000e+01,6.150000000000000000e+01,6.000000000000000000e+01,5.700000000000000000e+01,6.000000000000000000e+01,5.700000000000000000e+01,5.539999999999999858e+01,5.539999999999999858e+01,5.550000000000000000e+01,5.550000000000000000e+01,5.765625000000000000e+01,5.765625000000000000e+01
5.200000000000000000e+01,5.200000000000000000e+01,5.400000000000000000e+01,5.553333333333333144e+01,5.400000000000000000e+01,5.553333333333333144e+01,5.685714285714285410e+01,5.685714285714285410e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,4.825000000000000000e+01,5.575000000000000000e+01,4.825000000000000000e+01,5.575000000000000000e+01,4.825000000000000000e+01,4.825000000000000000e+01,5.753846153846154010e+01,5.753846153846154010e+01,5.820833333333333570e+01,5.820833333333333570e+01
5.314285714285714590e+01,5.314285714285714590e+01,5.612500000000000000e+01,5.439999999999999858e+01,5.612500000000000000e+01,5.439999999999999858e+01,5.677777777777777857e+01,5.677777777777777857e+01,5.583333333333333570e+01,5.583333333333333570e+01,5.383333333333333570e+01,5.383333333333333570e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.825000000000000000e+01,6.200000000000000000e+01,5.825000000000000000e+01,6.200000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.646666666666666856e+01,5.646666666666666856e+01,5.874193548387096797e+01,5.874193548387096797e+01
5.560000000000000142e+01,5.560000000000000142e+01,5.266666666666666430e+01,5.575000000000000000e+01,5.266666666666666430e+01,5.575000000000000000e+01,5.733333333333333570e+01,5.733333333333333570e+01,5.637500000000000000e+01,5.637500000000000000e+01,5.150000000000000000e+01,5.150000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,5.757142857142856940e+01,nan,5.757142857142856940e+01,nan,5.800000000000000000e+01,5.800000000000000000e+01,5.626666666666666572e+01,5.626666666666666572e+01,5.830769230769230660e+01,5.830769230769230660e+01
5.479999999999999716e+01,5.479999999999999716e+01,5.600000000000000000e+01,5.509090909090909349e+01,5.600000000000000000e+01,5.509090909090909349e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.689999999999999858e+01,5.689999999999999858e+01,5.625000000000000000e+01,5.625000000000000000e+01,nan,nan,5.575000000000000000e+01,6.033333333333333570e+01,5.575000000000000000e+01,6.033333333333333570e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01
5.266666666666666430e+01,5.266666666666666430e+01,5.450000000000000000e+01,5.623076923076923350e+01,5.450000000000000000e+01,5.623076923076923350e+01,5.516666666666666430e+01,5.516666666666666430e+01,5.466666666666666430e+01,5.466666666666666430e+01,5.212500000000000000e+01,5.212500000000000000e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.800000000000000000e+01,4.300000000000000000e+01,5.800000000000000000e+01,4.300000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.757142857142856940e+01,5.757142857142856940e+01,5.754545454545454675e+01,5.754545454545454675e+01
5.522222222222222143e+01,5.522222222222222143e+01,5.816666666666666430e+01,5.544444444444444287e+01,5.816666666666666430e+01,5.544444444444444287e+01,5.839999999999999858e+01,5.839999999999999858e+01,5.539999999999999858e+01,5.539999999999999858e+01,4.957142857142856940e+01,4.957142857142856940e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.642857142857143060e+01,5.533333333333333570e+01,5.642857142857143060e+01,5.533333333333333570e+01,4.000000000000000000e+01,4.000000000000000000e+01,5.607692307692308020e+01,5.607692307692308020e+01,5.822727272727272663e+01,5.822727272727272663e+01
5.700000000000000000e+01,5.700000000000000000e+01,5.811111111111111427e+01,5.668750000000000000e+01,5.811111111111111427e+01,5.668750000000000000e+01,5.757142857142856940e+01,5.757142857142856940e+01,5.676190476190475920e+01,5.676190476190475920e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.760000000000000142e+01,5.700000000000000000e+01,5.760000000000000142e+01,5.700000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,5.461111111111111427e+01,5.461111111111111427e+01,5.907407407407407618e+01,5.907407407407407618e+01
5.700000000000000000e+01,5.700000000000000000e+01,nan,5.483333333333333570e+01,nan,5.483333333333333570e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.558333333333333570e+01,5.558333333333333570e+01,5.550000000000000000e+01,5.550000000000000000e+01,6.150000000000000000e+01,6.150000000000000000e+01,5.857142857142856940e+01,5.700000000000000000e+01,5.857142857142856940e+01,5.700000000000000000e+01,5.657142857142856940e+01,5.657142857142856940e+01,5.635294117647058698e+01,5.635294117647058698e+01,5.916129032258064768e+01,5.916129032258064768e+01
5.200000000000000000e+01,5.200000000000000000e+01,5.528571428571428470e+01,5.207142857142856940e+01,5.528571428571428470e+01,5.207142857142856940e+01,5.439999999999999858e+01,5.439999999999999858e+01,5.533333333333333570e+01,5.533333333333333570e+01,5.700000000000000000e+01,5.700000000000000000e+01,6.400000000000000000e+01,6.400000000000000000e+01,5.300000000000000000e+01,nan,5.300000000000000000e+01,nan,5.233333333333333570e+01,5.233333333333333570e+01,5.762500000000000000e+01,5.762500000000000000e+01,5.839130434782608603e+01,5.839130434782608603e+01
5.700000000000000000e+01,5.700000000000000000e+01,5.466666666666666430e+01,5.585714285714285410e+01,5.466666666666666430e+01,5.585714285714285410e+01,5.733333333333333570e+01,5.733333333333333570e+01,5.523076923076923350e+01,5.523076923076923350e+01,5.360000000000000142e+01,5.360000000000000142e+01,4.900000000000000000e+01,4.900000000000000000e+01,5.733333333333333570e+01,6.200000000000000000e+01,5.733333333333333570e+01,6.200000000000000000e+01,5.300000000000000000e+01,5.300000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.950000000000000000e+01,5.950000000000000000e+01
4.175000000000000000e+01,4.175000000000000000e+01,5.250000000000000000e+01,5.788888888888888573e+01,5.250000000000000000e+01,5.788888888888888573e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,nan,nan,6.300000000000000000e+01,nan,6.300000000000000000e+01,nan,5.400000000000000000e+01,5.400000000000000000e+01,5.800000000000000000e+01,5.800000000000000000e+01,5.875999999999999801e+01,5.875999999999999801e+01
5.514285714285714590e+01,5.514285714285714590e+01,5.275000000000000000e+01,5.620000000000000284e+01,5.275000000000000000e+01,5.620000000000000284e+01,5.757142857142856940e+01,5.757142857142856940e+01,5.550000000000000000e+01,5.550000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.675000000000000000e+01,5.675000000000000000e+01,5.583333333333333570e+01,5.200000000000000000e+01,5.583333333333333570e+01,5.200000000000000000e+01,5.433333333333333570e+01,5.433333333333333570e+01,5.763636363636363313e+01,5.763636363636363313e+01,5.862962962962962621e+01,5.862962962962962621e+01
5.500000000000000000e+01,5.500000000000000000e+01,5.271428571428571530e+01,5.761538461538461320e+01,5.271428571428571530e+01,5.761538461538461320e+01,5.857142857142856940e+01,5.857142857142856940e+01,5.764285714285714590e+01,5.764285714285714590e+01,5.820000000000000284e+01,5.820000000000000284e+01,5.583333333333333570e+01,5.583333333333333570e+01,5.871428571428571530e+01,5.700000000000000000e+01,5.871428571428571530e+01,5.700000000000000000e+01,5.342857142857143060e+01,5.342857142857143060e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.993333333333333002e+01,5.993333333333333002e+01
6.233333333333333570e+01,6.233333333333333570e+01,4.450000000000000000e+01,5.741666666666666430e+01,4.450000000000000000e+01,5.741666666666666430e+01,5.533333333333333570e+01,5.533333333333333570e+01,5.718181818181817988e+01,5.718181818181817988e+01,6.000000000000000000e+01,6.000000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,6.177777777777777857e+01,5.700000000000000000e+01,6.177777777777777857e+01,5.700000000000000000e+01,5.933333333333333570e+01,5.933333333333333570e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.976190476190475920e+01,5.976190476190475920e+01
5.412500000000000000e+01,5.412500000000000000e+01,5.450000000000000000e+01,5.708333333333333570e+01,5.450000000000000000e+01,5.708333333333333570e+01,5.828571428571428470e+01,5.828571428571428470e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.779999999999999716e+01,5.779999999999999716e+01,5.955555555555555713e+01,5.700000000000000000e+01,5.955555555555555713e+01,5.700000000000000000e+01,6.100000000000000000e+01,6.100000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.179999999999999716e+01,6.179999999999999716e+01
4.860000000000000142e+01,4.860000000000000142e+01,5.433333333333333570e+01,5.360000000000000142e+01,5.433333333333333570e+01,5.360000000000000142e+01,5.716666666666666430e+01,5.716666666666666430e+01,5.737500000000000000e+01,5.737500000000000000e+01,5.625000000000000000e+01,5.625000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.350000000000000000e+01,6.200000000000000000e+01,5.350000000000000000e+01,6.200000000000000000e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.544444444444444287e+01,5.544444444444444287e+01,5.860000000000000142e+01,5.860000000000000142e+01
5.083333333333333570e+01,5.083333333333333570e+01,5.616666666666666430e+01,5.464285714285714590e+01,5.616666666666666430e+01,5.464285714285714590e+01,5.633333333333333570e+01,5.633333333333333570e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.425000000000000000e+01,5.425000000000000000e+01,5.200000000000000000e+01,5.200000000000000000e+01,6.142857142857143060e+01,nan,6.142857142857143060e+01,nan,5.600000000000000000e+01,5.600000000000000000e+01,5.918750000000000000e+01,5.918750000000000000e+01,5.996666666666666856e+01,5.996666666666666856e+01
5.283333333333333570e+01,5.283333333333333570e+01,5.450000000000000000e+01,5.379999999999999716e+01,5.450000000000000000e+01,5.379999999999999716e+01,5.850000000000000000e+01,5.850000000000000000e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.820000000000000284e+01,5.820000000000000284e+01,5.200000000000000000e+01,5.200000000000000000e+01,5.650000000000000000e+01,5.700000000000000000e+01,5.650000000000000000e+01,5.700000000000000000e+01,5.100000000000000000e+01,5.100000000000000000e+01,5.708333333333333570e+01,5.708333333333333570e+01,5.847999999999999687e+01,5.847999999999999687e+01
5.666666666666666430e+01,5.666666666666666430e+01,5.300000000000000000e+01,5.821428571428571530e+01,5.300000000000000000e+01,5.821428571428571530e+01,5.944444444444444287e+01,5.944444444444444287e+01,5.679999999999999716e+01,5.679999999999999716e+01,5.939999999999999858e+01,5.939999999999999858e+01,5.833333333333333570e+01,5.833333333333333570e+01,5.733333333333333570e+01,5.700000000000000000e+01,5.733333333333333570e+01,5.700000000000000000e+01,5.925000000000000000e+01,5.925000000000000000e+01,5.770000000000000284e+01,5.770000000000000284e+01,5.969565217391304657e+01,5.969565217391304657e+01
5.775000000000000000e+01,5.775000000000000000e+01,5.685714285714285410e+01,5.736363636363636687e+01,5.685714285714285410e+01,5.736363636363636687e+01,5.742857142857143060e+01,5.742857142857143060e+01,5.933333333333333570e+01,5.933333333333333570e+01,5.960000000000000142e+01,5.960000000000000142e+01,5.500000000000000000e+01,5.500000000000000000e+01,5.787500000000000000e+01,nan,5.787500000000000000e+01,nan,6.200000000000000000e+01,6.200000000000000000e+01,5.969230769230769340e+01,5.969230769230769340e+01,6.031250000000000000e+01,6.031250000000000000e+01
5.425000000000000000e+01,5.425000000000000000e+01,5.777777777777777857e+01,5.588888888888888573e+01,5.777777777777777857e+01,5.588888888888888573e+01,6.066666666666666430e+01,6.066666666666666430e+01,5.990909090909090651e+01,5.990909090909090651e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.920000000000000284e+01,5.920000000000000284e+01,5.912500000000000000e+01,6.166666666666666430e+01,5.912500000000000000e+01,6.166666666666666430e+01,5.150000000000000000e+01,5.150000000000000000e+01,6.109090909090909349e+01,6.109090909090909349e+01,6.166666666666666430e+01,6.166666666666666430e+01
4.570000000000000284e+01,4.570000000000000284e+01,5.571428571428571530e+01,5.346153846153845990e+01,5.571428571428571530e+01,5.346153846153845990e+01,5.945454545454545325e+01,5.945454545454545325e+01,5.576470588235294201e+01,5.576470588235294201e+01,5.737500000000000000e+01,5.737500000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.700000000000000000e+01,5.800000000000000000e+01,5.700000000000000000e+01,5.883333333333333570e+01,5.883333333333333570e+01,5.830769230769230660e+01,5.830769230769230660e+01,5.947619047619047450e+01,5.947619047619047450e+01
5.422222222222222143e+01,5.422222222222222143e+01,5.555555555555555713e+01,5.615789473684210265e+01,5.555555555555555713e+01,5.615789473684210265e+01,5.679999999999999716e+01,5.679999999999999716e+01,5.480952380952381020e+01,5.480952380952381020e+01,5.400000000000000000e+01,5.400000000000000000e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.675000000000000000e+01,5.200000000000000000e+01,5.675000000000000000e+01,5.200000000000000000e+01,5.439999999999999858e+01,5.439999999999999858e+01,5.682352941176470296e+01,5.682352941176470296e+01,5.890322580645161565e+01,5.890322580645161565e+01
5.542857142857143060e+01,5.542857142857143060e+01,5.679999999999999716e+01,5.352380952380952550e+01,5.679999999999999716e+01,5.352380952380952550e+01,5.539999999999999858e+01,5.539999999999999858e+01,5.695000000000000284e+01,5.695000000000000284e+01,5.585714285714285410e+01,5.585714285714285410e+01,5.679999999999999716e+01,5.679999999999999716e+01,5.811111111111111427e+01,5.825000000000000000e+01,5.811111111111111427e+01,5.825000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.776923076923076650e+01,5.776923076923076650e+01,5.941935483870967971e+01,5.941935483870967971e+01
5.639999999999999858e+01,5.639999999999999858e+01,5.682352941176470296e+01,5.603448275862069039e+01,5.682352941176470296e+01,5.603448275862069039e+01,5.964705882352941302e+01,5.964705882352941302e+01,5.754545454545454675e+01,5.754545454545454675e+01,5.600000000000000000e+01,5.600000000000000000e+01,5.900000000000000000e+01,5.900000000000000000e+01,5.750000000000000000e+01,5.800000000000000000e+01,5.750000000000000000e+01,5.800000000000000000e+01,5.539999999999999858e+01,5.539999999999999858e+01,5.721428571428571530e+01,5.721428571428571530e+01,5.848484848484848442e+01,5.848484848484848442e+01
5.722222222222222143e+01,5.722222222222222143e+01,5.730769230769230660e+01,5.687500000000000000e+01,5.730769230769230660e+01,5.687500000000000000e+01,5.828571428571428470e+01,5.828571428571428470e+01,5.648387096774193594e+01,5.648387096774193594e+01,5.778947368421052744e+01,5.778947368421052744e+01,5.658823529411764497e+01,5.658823529411764497e+01,6.033333333333333570e+01,5.950000000000000000e+01,6.033333333333333570e+01,5.950000000000000000e+01,5.700000000000000000e+01,5.700000000000000000e+01,5.550000000000000000e+01,5.550000000000000000e+01,5.902941176470588402e+01,5.902941176470588402e+01
5.400000000000000000e+01,5.400000000000000000e+01,5.571428571428571530e+01,5.593548387096774377e+01,5.571428571428571530e+01,5.593548387096774377e+01,5.746153846153845990e+01,5.746153846153845990e+01,5.621875000000000000e+01,5.621875000000000000e+01,5.550000000000000000e+01,5.550000000000000000e+01,5.858333333333333570e+01,5.858333333333333570e+01,5.794117647058823195e+01,5.700000000000000000e+01,5.794117647058823195e+01,5.700000000000000000e+01,5.650000000000000000e+01,5.650000000000000000e+01,5.772727272727272663e+01,5.772727272727272663e+01,5.857500000000000284e+01,5.857500000000000284e+01
5.429411764705882604e+01,5.429411764705882604e+01,5.541666666666666430e+01,5.464285714285714590e+01,5.541666666666666430e+01,5.464285714285714590e+01,5.635714285714285410e+01,5.635714285714285410e+01,5.560606060606060908e+01,5.560606060606060908e+01,5.283333333333333570e+01,5.283333333333333570e+01,5.666666666666666430e+01,5.666666666666666430e+01,5.860000000000000142e+01,6.333333333333333570e+01,5.860000000000000142e+01,6.333333333333333570e+01,5.750000000000000000e+01,5.750000000000000000e+01,5.807142857142856940e+01,5.807142857142856940e+01,5.864285714285714590e+01,5.864285714285714590e+01
5.417647058823529704e+01,5.417647058823529704e+01,5.509090909090909349e+01,5.500000000000000000e+01,5.509090909090909349e+01,5.500000000000000000e+01,5.676923076923076650e+01,5.676923076923076650e+01,5.496428571428571530e+01,5.496428571428571530e+01,5.392857142857143060e+01,5.392857142857143060e+01,5.260000000000000142e+01,5.260000000000000142e+01,5.660000000000000142e+01,5.700000000000000000e+01,5.660000000000000142e+01,5.700000000000000000e+01,5.650000000000000000e+01,5.650000000000000000e+01,5.731818181818182012e+01,5.731818181818182012e+01,5.930303030303030454e+01,5.930303030303030454e+01
