5.813478260869565162e+01,5.813478260869565162e+01,6.116181818181817675e+01,6.116181818181817675e+01,6.432428571428572184e+01,6.432428571428572184e+01,6.288000000000000256e+01,6.288000000000000256e+01,6.235333333333334593e+01,6.235333333333334593e+01,6.168478260869563456e+01,6.242521739130435776e+01,6.168478260869563456e+01,6.242521739130435776e+01,6.147956521739128988e+01,6.147956521739128988e+01,5.634136363636364564e+01,5.634136363636364564e+01,5.576608695652173253e+01,5.576608695652173253e+01,6.191869565217390914e+01,6.044714285714287172e+01,6.191869565217390914e+01,6.044714285714287172e+01,6.136347826086956303e+01,6.136347826086956303e+01,5.982565217391304202e+01,5.982565217391304202e+01,6.192190476190477000e+01,6.192190476190477000e+01,6.074304347826087280e+01,6.074304347826087280e+01,6.184136363636362432e+01
5.988217391304347359e+01,5.988217391304347359e+01,6.085818181818183348e+01,6.085818181818183348e+01,6.351722222222223024e+01,6.351722222222223024e+01,6.295954545454546292e+01,6.295954545454546292e+01,6.240666666666667339e+01,6.240666666666667339e+01,6.166181818181817675e+01,6.288913043478260789e+01,6.166181818181817675e+01,6.288913043478260789e+01,6.215545454545453907e+01,6.215545454545453907e+01,5.618782608695652669e+01,5.618782608695652669e+01,5.510954545454544728e+01,5.510954545454544728e+01,6.113173913043477370e+01,5.989409090909089883e+01,6.113173913043477370e+01,5.989409090909089883e+01,5.892217391304350116e+01,5.892217391304350116e+01,5.811739130434781941e+01,5.811739130434781941e+01,6.200000000000000000e+01,6.200000000000000000e+01,6.229826086956521181e+01,6.229826086956521181e+01,6.159499999999998465e+01
5.817608695652173623e+01,5.817608695652173623e+01,6.130850000000001643e+01,6.130850000000001643e+01,6.397388888888888658e+01,6.397388888888888658e+01,6.297238095238095923e+01,6.297238095238095923e+01,6.223111111111111882e+01,6.223111111111111882e+01,6.316999999999998749e+01,6.336608695652175527e+01,6.316999999999998749e+01,6.336608695652175527e+01,6.104499999999998749e+01,6.104499999999998749e+01,5.781913043478261471e+01,5.781913043478261471e+01,5.592260869565218684e+01,5.592260869565218684e+01,6.082913043478260562e+01,5.988304347826088048e+01,6.082913043478260562e+01,5.988304347826088048e+01,5.972434782608696224e+01,5.972434782608696224e+01,5.932652173913043470e+01,5.932652173913043470e+01,6.075636363636363058e+01,6.075636363636363058e+01,6.136999999999999744e+01,6.136999999999999744e+01,6.007478260869565645e+01
5.773521739130435293e+01,5.773521739130435293e+01,6.079863636363636914e+01,6.079863636363636914e+01,6.415149999999999864e+01,6.415149999999999864e+01,6.279571428571427560e+01,6.279571428571427560e+01,6.460857142857142321e+01,6.460857142857142321e+01,6.282909090909090111e+01,6.312681818181818016e+01,6.282909090909090111e+01,6.312681818181818016e+01,6.173681818181818670e+01,6.173681818181818670e+01,5.679409090909089031e+01,5.679409090909089031e+01,5.636304347826086314e+01,5.636304347826086314e+01,5.871130434782610052e+01,6.110695652173912151e+01,5.871130434782610052e+01,6.110695652173912151e+01,5.956565217391304401e+01,5.956565217391304401e+01,5.846608695652174958e+01,5.846608695652174958e+01,6.063782608695652243e+01,6.063782608695652243e+01,6.067043478260868739e+01,6.067043478260868739e+01,5.994695652173911782e+01
5.932130434782609285e+01,5.932130434782609285e+01,6.264318181818180875e+01,6.264318181818180875e+01,6.459199999999999875e+01,6.459199999999999875e+01,6.465043478260869847e+01,6.465043478260869847e+01,6.361909090909092157e+01,6.361909090909092157e+01,6.433227272727272350e+01,6.388217391304346648e+01,6.433227272727272350e+01,6.388217391304346648e+01,6.292260869565216552e+01,6.292260869565216552e+01,5.770136363636363797e+01,5.770136363636363797e+01,5.847956521739131119e+01,5.847956521739131119e+01,6.148565217391304571e+01,6.020391304347827344e+01,6.148565217391304571e+01,6.020391304347827344e+01,6.072999999999999687e+01,6.072999999999999687e+01,5.939347826086956417e+01,5.939347826086956417e+01,6.108434782608696167e+01,6.108434782608696167e+01,6.130434782608694633e+01,6.130434782608694633e+01,6.134318181818182580e+01
6.066217391304348183e+01,6.066217391304348183e+01,6.101636363636362859e+01,6.101636363636362859e+01,6.302190476190477142e+01,6.302190476190477142e+01,6.265043478260868426e+01,6.265043478260868426e+01,6.192954545454545467e+01,6.192954545454545467e+01,6.333347826086957610e+01,6.249086956521738045e+01,6.333347826086957610e+01,6.249086956521738045e+01,5.962130434782609711e+01,5.962130434782609711e+01,5.823086956521739666e+01,5.823086956521739666e+01,5.714772727272728048e+01,5.714772727272728048e+01,6.020545454545455755e+01,6.029045454545455129e+01,6.020545454545455755e+01,6.029045454545455129e+01,5.944478260869566100e+01,5.944478260869566100e+01,5.907043478260869307e+01,5.907043478260869307e+01,6.136318181818182182e+01,6.136318181818182182e+01,6.139608695652173509e+01,6.139608695652173509e+01,6.081478260869565133e+01
5.997478260869565503e+01,5.997478260869565503e+01,6.182409090909091276e+01,6.182409090909091276e+01,6.224304347826086570e+01,6.224304347826086570e+01,6.340695652173912578e+01,6.340695652173912578e+01,6.309700000000000131e+01,6.309700000000000131e+01,6.301347826086956161e+01,6.248086956521741087e+01,6.301347826086956161e+01,6.248086956521741087e+01,6.231478260869565133e+01,6.231478260869565133e+01,5.863347826086955195e+01,5.863347826086955195e+01,5.818086956521738529e+01,5.818086956521738529e+01,6.069608695652173935e+01,6.185782608695652129e+01,6.069608695652173935e+01,6.185782608695652129e+01,6.131695652173913658e+01,6.131695652173913658e+01,5.975086956521739268e+01,5.975086956521739268e+01,6.193000000000000682e+01,6.193000000000000682e+01,6.204652173913044066e+01,6.204652173913044066e+01,6.109782608695652328e+01
5.956304347826087309e+01,5.956304347826087309e+01,6.050000000000000000e+01,6.050000000000000000e+01,6.218681818181817533e+01,6.218681818181817533e+01,6.129999999999999716e+01,6.129999999999999716e+01,6.150652173913044152e+01,6.150652173913044152e+01,6.147695652173911895e+01,6.242304347826087962e+01,6.147695652173911895e+01,6.242304347826087962e+01,6.077043478260869591e+01,6.077043478260869591e+01,5.669695652173913913e+01,5.669695652173913913e+01,5.870260869565216666e+01,5.870260869565216666e+01,5.926565217391303264e+01,6.003826086956521380e+01,5.926565217391303264e+01,6.003826086956521380e+01,5.872347826086956246e+01,5.872347826086956246e+01,5.991173913043476063e+01,5.991173913043476063e+01,6.194000000000000483e+01,6.194000000000000483e+01,6.277782608695652300e+01,6.277782608695652300e+01,6.161217391304349178e+01
5.868999999999999773e+01,5.868999999999999773e+01,6.043086956521739239e+01,6.043086956521739239e+01,6.114260869565216439e+01,6.114260869565216439e+01,6.191739130434782368e+01,6.191739130434782368e+01,6.088523809523809405e+01,6.088523809523809405e+01,6.290826086956521834e+01,6.269565217391304657e+01,6.290826086956521834e+01,6.269565217391304657e+01,6.091000000000001080e+01,6.091000000000001080e+01,5.821782608695654204e+01,5.821782608695654204e+01,5.843434782608697020e+01,5.843434782608697020e+01,5.962818181818181529e+01,6.052130434782608859e+01,5.962818181818181529e+01,6.052130434782608859e+01,5.968347826086956331e+01,5.968347826086956331e+01,5.905434782608695343e+01,5.905434782608695343e+01,6.075434782608694917e+01,6.075434782608694917e+01,6.084652173913043782e+01,6.084652173913043782e+01,6.035434782608695059e+01
6.022217391304347700e+01,6.022217391304347700e+01,6.107173913043478564e+01,6.107173913043478564e+01,6.238304347826086627e+01,6.238304347826086627e+01,6.229521739130433389e+01,6.229521739130433389e+01,6.200913043478259823e+01,6.200913043478259823e+01,6.295826086956523682e+01,6.284652173913041651e+01,6.295826086956523682e+01,6.284652173913041651e+01,6.192652173913044322e+01,6.192652173913044322e+01,5.707260869565217831e+01,5.707260869565217831e+01,5.787043478260869733e+01,5.787043478260869733e+01,6.044608695652173935e+01,6.018521739130436998e+01,6.044608695652173935e+01,6.018521739130436998e+01,6.024391304347826548e+01,6.024391304347826548e+01,5.898173913043478223e+01,5.898173913043478223e+01,6.148782608695653096e+01,6.148782608695653096e+01,6.170739130434781572e+01,6.170739130434781572e+01,6.095782608695652272e+01
5.872608695652174049e+01,5.872608695652174049e+01,6.110478260869565759e+01,6.110478260869565759e+01,6.215695652173913288e+01,6.215695652173913288e+01,6.242478260869565787e+01,6.242478260869565787e+01,6.270826086956522261e+01,6.270826086956522261e+01,6.333130434782606955e+01,6.235826086956520697e+01,6.333130434782606955e+01,6.235826086956520697e+01,6.060347826086957213e+01,6.060347826086957213e+01,5.685434782608695059e+01,5.685434782608695059e+01,5.903913043478262068e+01,5.903913043478262068e+01,6.120260869565214534e+01,6.076217391304349036e+01,6.120260869565214534e+01,6.076217391304349036e+01,6.085826086956522118e+01,6.085826086956522118e+01,5.950869565217391255e+01,5.950869565217391255e+01,6.218304347826087053e+01,6.218304347826087053e+01,6.080391304347825354e+01,6.080391304347825354e+01,6.119391304347827543e+01
6.015347826086957639e+01,6.015347826086957639e+01,6.125869565217391255e+01,6.125869565217391255e+01,6.257739130434783448e+01,6.257739130434783448e+01,6.426434782608694718e+01,6.426434782608694718e+01,6.473217391304346791e+01,6.473217391304346791e+01,6.555391304347826065e+01,6.399000000000000909e+01,6.555391304347826065e+01,6.399000000000000909e+01,6.206956521739130750e+01,6.206956521739130750e+01,5.789086956521737903e+01,5.789086956521737903e+01,6.053217391304347217e+01,6.053217391304347217e+01,6.250826086956521976e+01,6.110086956521740120e+01,6.250826086956521976e+01,6.110086956521740120e+01,6.062304347826085404e+01,6.062304347826085404e+01,6.000869565217390544e+01,6.000869565217390544e+01,6.254130434782609882e+01,6.254130434782609882e+01,6.231521739130433701e+01,6.231521739130433701e+01,6.169913043478260306e+01
5.969608695652173935e+01,5.969608695652173935e+01,6.104521739130433389e+01,6.104521739130433389e+01,6.342260869565218684e+01,6.342260869565218684e+01,6.456695652173914368e+01,6.456695652173914368e+01,6.411434782608695571e+01,6.411434782608695571e+01,6.505391304347826065e+01,6.424739130434781487e+01,6.505391304347826065e+01,6.424739130434781487e+01,6.251652173913043953e+01,6.251652173913043953e+01,5.794826086956522460e+01,5.794826086956522460e+01,6.077739130434783021e+01,6.077739130434783021e+01,6.274869565217391454e+01,6.120652173913043725e+01,6.274869565217391454e+01,6.120652173913043725e+01,6.162434782608696082e+01,6.162434782608696082e+01,5.924217391304346592e+01,5.924217391304346592e+01,6.182130434782609285e+01,6.182130434782609285e+01,6.184173913043478876e+01,6.184173913043478876e+01,6.168217391304349206e+01
5.978391304347827173e+01,5.978391304347827173e+01,6.092913043478261415e+01,6.092913043478261415e+01,6.255086956521739694e+01,6.255086956521739694e+01,6.319000000000000483e+01,6.319000000000000483e+01,6.394695652173911782e+01,6.394695652173911782e+01,6.420478260869568032e+01,6.321652173913042816e+01,6.420478260869568032e+01,6.321652173913042816e+01,6.179782608695654034e+01,6.179782608695654034e+01,5.765391304347824786e+01,5.765391304347824786e+01,5.704521739130435520e+01,5.704521739130435520e+01,5.864565217391304941e+01,6.062956521739130267e+01,5.864565217391304941e+01,6.062956521739130267e+01,6.073739130434783107e+01,6.073739130434783107e+01,5.862956521739130267e+01,5.862956521739130267e+01,6.175652173913042731e+01,6.175652173913042731e+01,6.126217391304347615e+01,6.126217391304347615e+01,6.129521739130434810e+01
5.738565217391303719e+01,5.738565217391303719e+01,5.946913043478262040e+01,5.946913043478262040e+01,6.247913043478261130e+01,6.247913043478261130e+01,6.365521739130436174e+01,6.365521739130436174e+01,6.382739130434782737e+01,6.382739130434782737e+01,6.435173913043477967e+01,6.306608695652173679e+01,6.435173913043477967e+01,6.306608695652173679e+01,6.117913043478260704e+01,6.117913043478260704e+01,5.497956521739131119e+01,5.497956521739131119e+01,5.544130434782609029e+01,5.544130434782609029e+01,6.046954545454546093e+01,5.913478260869565872e+01,6.046954545454546093e+01,5.913478260869565872e+01,5.969869565217391028e+01,5.969869565217391028e+01,5.820391304347827344e+01,5.820391304347827344e+01,6.112652173913043185e+01,6.112652173913043185e+01,6.181636363636364706e+01,6.181636363636364706e+01,6.083347826086956900e+01
5.930260869565217519e+01,5.930260869565217519e+01,6.082347826086957099e+01,6.082347826086957099e+01,6.265782608695652556e+01,6.265782608695652556e+01,6.337130434782608290e+01,6.337130434782608290e+01,6.098434782608695315e+01,6.098434782608695315e+01,6.293130434782609228e+01,6.218000000000000682e+01,6.293130434782609228e+01,6.218000000000000682e+01,5.885695652173912151e+01,5.885695652173912151e+01,5.396391304347826434e+01,5.396391304347826434e+01,5.556304347826087309e+01,5.556304347826087309e+01,5.848130434782607523e+01,5.962909090909090537e+01,5.848130434782607523e+01,5.962909090909090537e+01,5.961521739130436259e+01,5.961521739130436259e+01,5.752913043478260136e+01,5.752913043478260136e+01,6.289782608695652755e+01,6.289782608695652755e+01,6.275565217391304884e+01,6.275565217391304884e+01,6.231652173913041537e+01
5.941260869565217462e+01,5.941260869565217462e+01,6.079695652173912634e+01,6.079695652173912634e+01,6.275695652173913430e+01,6.275695652173913430e+01,6.554347826086956275e+01,6.554347826086956275e+01,6.549304347826087280e+01,6.549304347826087280e+01,6.539521739130435662e+01,6.442782608695651447e+01,6.539521739130435662e+01,6.442782608695651447e+01,6.062956521739129556e+01,6.062956521739129556e+01,5.572956521739130409e+01,5.572956521739130409e+01,5.440913043478261102e+01,5.440913043478261102e+01,5.751173913043478336e+01,5.875217391304348524e+01,5.751173913043478336e+01,5.875217391304348524e+01,5.984391304347826690e+01,5.984391304347826690e+01,5.765913043478258970e+01,5.765913043478258970e+01,6.120304347826087366e+01,6.120304347826087366e+01,6.088913043478260789e+01,6.088913043478260789e+01,6.159478260869565247e+01
5.947217391304347700e+01,5.947217391304347700e+01,6.112043478260869733e+01,6.112043478260869733e+01,6.532086956521736454e+01,6.532086956521736454e+01,6.548173913043478933e+01,6.548173913043478933e+01,6.551695652173913231e+01,6.551695652173913231e+01,6.594434782608695400e+01,6.529999999999999716e+01,6.594434782608695400e+01,6.529999999999999716e+01,6.171260869565217178e+01,6.171260869565217178e+01,5.626173913043478336e+01,5.626173913043478336e+01,5.593478260869564167e+01,5.593478260869564167e+01,5.900739130434782709e+01,5.868652173913041992e+01,5.900739130434782709e+01,5.868652173913041992e+01,6.089565217391304941e+01,6.089565217391304941e+01,5.776999999999998892e+01,5.776999999999998892e+01,6.257782608695652016e+01,6.257782608695652016e+01,6.034782608695654460e+01,6.034782608695654460e+01,6.078260869565217206e+01
5.948000000000001108e+01,5.948000000000001108e+01,6.163608695652174418e+01,6.163608695652174418e+01,6.437869565217391710e+01,6.437869565217391710e+01,6.351652173913043242e+01,6.351652173913043242e+01,6.279130434782609171e+01,6.279130434782609171e+01,6.438565217391304429e+01,6.325652173913042731e+01,6.438565217391304429e+01,6.325652173913042731e+01,6.050869565217391255e+01,6.050869565217391255e+01,5.479347826086956275e+01,5.479347826086956275e+01,5.459956521739130153e+01,5.459956521739130153e+01,5.609999999999998721e+01,5.619565217391305367e+01,5.609999999999998721e+01,5.619565217391305367e+01,5.926913043478260334e+01,5.926913043478260334e+01,5.641043478260869648e+01,5.641043478260869648e+01,6.263913043478260079e+01,6.263913043478260079e+01,6.169521739130436089e+01,6.169521739130436089e+01,6.080478260869563911e+01
5.953347826086956474e+01,5.953347826086956474e+01,6.132000000000000739e+01,6.132000000000000739e+01,6.379043478260869904e+01,6.379043478260869904e+01,6.519913043478260306e+01,6.519913043478260306e+01,6.268956521739131205e+01,6.268956521739131205e+01,6.404999999999998295e+01,6.271173913043476489e+01,6.404999999999998295e+01,6.271173913043476489e+01,6.103913043478261358e+01,6.103913043478261358e+01,5.210565217391304316e+01,5.210565217391304316e+01,5.055521739130434611e+01,5.055521739130434611e+01,5.306913043478260761e+01,5.368695652173912691e+01,5.306913043478260761e+01,5.368695652173912691e+01,5.435000000000001563e+01,5.435000000000001563e+01,5.239043478260867914e+01,5.239043478260867914e+01,5.983478260869565446e+01,5.983478260869565446e+01,5.867869565217392136e+01,5.867869565217392136e+01,5.853086956521737960e+01
6.017913043478260704e+01,6.017913043478260704e+01,6.127130434782609569e+01,6.127130434782609569e+01,6.510478260869565759e+01,6.510478260869565759e+01,6.644521739130435378e+01,6.644521739130435378e+01,6.404608695652174788e+01,6.404608695652174788e+01,6.568565217391304145e+01,6.361391304347824871e+01,6.568565217391304145e+01,6.361391304347824871e+01,5.903130434782606528e+01,5.903130434782606528e+01,4.435173913043478677e+01,4.435173913043478677e+01,4.564304347826087138e+01,4.564304347826087138e+01,4.613652173913043697e+01,4.718478260869564878e+01,4.613652173913043697e+01,4.718478260869564878e+01,4.382086956521738585e+01,4.382086956521738585e+01,4.649434782608695116e+01,4.649434782608695116e+01,5.911913043478261187e+01,5.911913043478261187e+01,5.936521739130434838e+01,5.936521739130434838e+01,6.037565217391304628e+01
5.886739130434782652e+01,5.886739130434782652e+01,6.220652173913043725e+01,6.220652173913043725e+01,6.515521739130433332e+01,6.515521739130433332e+01,6.492695652173911469e+01,6.492695652173911469e+01,6.417565217391303634e+01,6.417565217391303634e+01,6.429739130434784045e+01,6.455043478260868994e+01,6.429739130434784045e+01,6.455043478260868994e+01,5.915217391304346961e+01,5.915217391304346961e+01,4.156782608695652215e+01,4.156782608695652215e+01,4.351695652173912521e+01,4.351695652173912521e+01,4.354086956521739182e+01,4.728217391304347927e+01,4.354086956521739182e+01,4.728217391304347927e+01,4.316043478260868937e+01,4.316043478260868937e+01,4.678173913043478649e+01,4.678173913043478649e+01,6.053043478260870103e+01,6.053043478260870103e+01,6.006826086956521493e+01,6.006826086956521493e+01,6.027086956521738870e+01
5.919956521739130295e+01,5.919956521739130295e+01,6.065086956521738415e+01,6.065086956521738415e+01,6.381043478260868795e+01,6.381043478260868795e+01,6.432695652173913459e+01,6.432695652173913459e+01,6.237913043478260278e+01,6.237913043478260278e+01,6.391304347826088161e+01,6.297869565217390431e+01,6.391304347826088161e+01,6.297869565217390431e+01,5.575347826086956360e+01,5.575347826086956360e+01,4.209130434782609598e+01,4.209130434782609598e+01,4.291043478260869648e+01,4.291043478260869648e+01,4.402304347826086683e+01,4.703695652173911412e+01,4.402304347826086683e+01,4.703695652173911412e+01,4.746391304347825724e+01,4.746391304347825724e+01,4.812217391304347558e+01,4.812217391304347558e+01,5.974782608695652186e+01,5.974782608695652186e+01,6.021956521739129897e+01,6.021956521739129897e+01,5.842086956521738728e+01
5.808869565217391795e+01,5.808869565217391795e+01,5.918260869565216353e+01,5.918260869565216353e+01,6.459217391304346734e+01,6.459217391304346734e+01,6.510652173913044294e+01,6.510652173913044294e+01,6.351565217391303975e+01,6.351565217391303975e+01,6.427173913043478137e+01,6.375130434782609257e+01,6.427173913043478137e+01,6.375130434782609257e+01,5.648782608695652385e+01,5.648782608695652385e+01,4.281173913043478763e+01,4.281173913043478763e+01,4.235521739130434327e+01,4.235521739130434327e+01,4.521434782608695002e+01,4.905739130434783135e+01,4.521434782608695002e+01,4.905739130434783135e+01,5.077434782608696651e+01,5.077434782608696651e+01,5.033608695652173992e+01,5.033608695652173992e+01,6.055478260869565332e+01,6.055478260869565332e+01,5.960521739130435037e+01,5.960521739130435037e+01,5.849956521739128590e+01
5.887478260869564650e+01,5.887478260869564650e+01,6.031652173913044379e+01,6.031652173913044379e+01,6.383826086956521806e+01,6.383826086956521806e+01,6.379826086956523312e+01,6.379826086956523312e+01,6.120652173913044436e+01,6.120652173913044436e+01,6.277130434782607438e+01,6.259913043478261585e+01,6.277130434782607438e+01,6.259913043478261585e+01,5.831652173913042247e+01,5.831652173913042247e+01,4.480565217391303889e+01,4.480565217391303889e+01,4.603782608695651390e+01,4.603782608695651390e+01,4.711217391304347757e+01,4.795347826086958065e+01,4.711217391304347757e+01,4.795347826086958065e+01,5.139652173913044209e+01,5.139652173913044209e+01,5.068217391304347785e+01,5.068217391304347785e+01,6.096913043478262040e+01,6.096913043478262040e+01,6.000521739130434185e+01,6.000521739130434185e+01,5.975913043478261244e+01
